order_id,order_date,customer_id,customer_segment,region,marketing_channel,product_id,product_name,category,tier,units_sold,standard_price,discount_pct,final_price,revenue,cost,profit,profit_margin_pct,returned,customer_rating,month,month_num,discount_band,adjusted_profit,unit_cost,seasonality_multiplier,channel_discount_multiplier,category_cost_multiplier,discount_effect,return_probability
ORD019849,2024-12-04,CUST04858,Repeat,South West,Google Ads,SKU074,Face Serum Mid,Beauty,Mid,1,19.79,0,24.14,24.14,11.49,12.65,0.52,0,3,December,12,No Discount,12.65,12.77,1.22,1.05,0.9,1.0,0.07
ORD019849,2024-12-04,CUST04858,Repeat,South West,Google Ads,SKU002,Wireless Charger Mid,Electronics,Mid,2,37.06,0,45.21,90.43,57.3,33.12,0.37,1,5,December,12,No Discount,-16.56,26.53,1.22,1.05,1.08,1.0,0.07
ORD019850,2024-08-16,CUST04858,Repeat,South West,TikTok,SKU003,Wireless Charger Premium,Electronics,Premium,3,49.09,0,48.11,144.32,82.52,61.8,0.43,0,5,August,8,No Discount,61.8,25.47,0.98,1.15,1.08,1.0,0.11
ORD019850,2024-08-16,CUST04858,Repeat,South West,TikTok,SKU078,LED Mirror Premium,Beauty,Premium,2,88.11,5,81.38,162.77,68.65,94.11,0.58,0,4,August,8,1-5%,94.11,38.14,0.98,1.15,0.9,0.9425,0.11
ORD019851,2024-02-04,CUST04858,Repeat,South West,Affiliate,SKU030,Storage Basket Premium,Home & Kitchen,Premium,1,74.55,0,64.11,64.11,45.89,18.22,0.28,0,4,February,2,No Discount,18.22,45.89,0.86,1.02,1.0,1.0,0.07
ORD019851,2024-02-04,CUST04858,Repeat,South West,Affiliate,SKU083,Scalp Massager Mid,Beauty,Mid,2,22.14,0,19.04,38.08,24.05,14.03,0.37,0,5,February,2,No Discount,14.03,13.36,0.86,1.02,0.9,1.0,0.07
ORD019852,2024-09-16,CUST04858,Repeat,South West,Email,SKU093,Travel Toiletry Bag Premium,Beauty,Premium,1,83.83,10,80.68,80.68,48.5,32.18,0.4,0,5,September,9,6-10%,32.18,53.89,1.06,0.92,0.9,0.908,0.04
ORD019852,2024-09-16,CUST04858,Repeat,South West,Email,SKU074,Face Serum Mid,Beauty,Mid,2,19.79,0,20.98,41.95,22.99,18.97,0.45,0,5,September,9,No Discount,18.97,12.77,1.06,0.92,0.9,1.0,0.04
ORD019852,2024-09-16,CUST04858,Repeat,South West,Email,SKU113,Collapsible Bowl Mid,Pet Supplies,Mid,1,29.54,10,28.43,28.43,20.2,8.23,0.29,0,5,September,9,6-10%,8.23,20.61,1.06,0.92,0.98,0.908,0.04
ORD019852,2024-09-16,CUST04858,Repeat,South West,Email,SKU025,Air Fryer Liners Budget,Home & Kitchen,Budget,1,10.85,5,10.97,10.97,7.97,3.0,0.27,0,4,September,9,1-5%,3.0,7.97,1.06,0.92,1.0,0.954,0.04
ORD019853,2024-08-24,CUST04859,New,South West,Email,SKU103,Pet Blanket Budget,Pet Supplies,Budget,1,14.28,10,12.71,12.71,9.28,3.43,0.27,0,4,August,8,6-10%,3.43,9.47,0.98,0.92,0.98,0.908,0.04
ORD019854,2024-05-28,CUST04860,Repeat,North West,Google Ads,SKU090,Nail Kit Premium,Beauty,Premium,3,82.48,15,69.49,208.47,137.56,70.9,0.34,0,5,May,5,11-15%,70.9,50.95,1.0,1.05,0.9,0.8425,0.07
ORD019854,2024-05-28,CUST04860,Repeat,North West,Google Ads,SKU065,Gym Gloves Mid,Fitness,Mid,1,35.68,10,31.93,31.93,19.31,12.62,0.4,0,5,May,5,6-10%,12.62,20.33,1.0,1.05,0.95,0.895,0.07
ORD019854,2024-05-28,CUST04860,Repeat,North West,Google Ads,SKU033,Kitchen Scale Premium,Home & Kitchen,Premium,1,56.95,5,53.96,53.96,24.25,29.71,0.55,1,3,May,5,1-5%,-14.86,24.25,1.0,1.05,1.0,0.9475,0.07
ORD019854,2024-05-28,CUST04860,Repeat,North West,Google Ads,SKU021,Portable Power Bank Premium,Electronics,Premium,2,55.9,15,47.1,94.19,65.6,28.59,0.3,0,5,May,5,11-15%,28.59,30.37,1.0,1.05,1.08,0.8425,0.07
ORD019855,2024-07-05,CUST04860,Repeat,North West,Google Ads,SKU076,LED Mirror Budget,Beauty,Budget,3,15.77,0,15.77,47.31,28.35,18.96,0.4,0,4,July,7,No Discount,18.96,10.5,1.0,1.05,0.9,1.0,0.07
ORD019855,2024-07-05,CUST04860,Repeat,North West,Google Ads,SKU088,Nail Kit Budget,Beauty,Budget,2,17.7,0,17.7,35.4,23.58,11.82,0.33,0,4,July,7,No Discount,11.82,13.1,1.0,1.05,0.9,1.0,0.07
ORD019855,2024-07-05,CUST04860,Repeat,North West,Google Ads,SKU029,Storage Basket Mid,Home & Kitchen,Mid,3,31.0,0,31.0,93.0,57.42,35.58,0.38,0,4,July,7,No Discount,35.58,19.14,1.0,1.05,1.0,1.0,0.07
ORD019855,2024-07-05,CUST04860,Repeat,North West,Google Ads,SKU087,Hair Towel Premium,Beauty,Premium,1,89.36,5,84.67,84.67,44.62,40.05,0.47,0,5,July,7,1-5%,40.05,49.58,1.0,1.05,0.9,0.9475,0.07
ORD019856,2024-06-07,CUST04860,Repeat,North West,Facebook Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,3,38.99,10,35.82,107.47,83.85,23.62,0.22,0,4,June,6,6-10%,23.62,27.95,1.03,1.08,1.0,0.892,0.08
ORD019856,2024-06-07,CUST04860,Repeat,North West,Facebook Ads,SKU030,Storage Basket Premium,Home & Kitchen,Premium,3,74.55,10,68.49,205.48,137.67,67.81,0.33,0,4,June,6,6-10%,67.81,45.89,1.03,1.08,1.0,0.892,0.08
ORD019856,2024-06-07,CUST04860,Repeat,North West,Facebook Ads,SKU023,LED Desk Lamp Mid,Electronics,Mid,3,25.43,0,26.19,78.58,50.77,27.81,0.35,0,4,June,6,No Discount,27.81,15.67,1.03,1.08,1.08,1.0,0.08
ORD019857,2024-04-25,CUST04860,Repeat,North West,Affiliate,SKU037,Food Container Set Budget,Home & Kitchen,Budget,3,11.25,5,10.25,30.75,22.8,7.95,0.26,0,5,April,4,1-5%,7.95,7.6,0.96,1.02,1.0,0.949,0.07
ORD019858,2024-03-04,CUST04861,Repeat,Wales,Organic,SKU056,Resistance Bands Mid,Fitness,Mid,3,34.67,10,29.09,87.27,70.25,17.02,0.19,0,5,March,3,6-10%,17.02,24.65,0.92,0.88,0.95,0.912,0.05
ORD019858,2024-03-04,CUST04861,Repeat,Wales,Organic,SKU087,Hair Towel Premium,Beauty,Premium,1,89.36,5,78.59,78.59,44.62,33.97,0.43,0,4,March,3,1-5%,33.97,49.58,0.92,0.88,0.9,0.956,0.05
ORD019858,2024-03-04,CUST04861,Repeat,Wales,Organic,SKU047,Spice Rack Mid,Home & Kitchen,Mid,2,32.3,5,28.41,56.82,35.02,21.8,0.38,0,5,March,3,1-5%,21.8,17.51,0.92,0.88,1.0,0.956,0.05
ORD019858,2024-03-04,CUST04861,Repeat,Wales,Organic,SKU071,Skipping Rope Mid,Fitness,Mid,1,35.37,10,29.68,29.68,23.81,5.87,0.2,0,5,March,3,6-10%,5.87,25.06,0.92,0.88,0.95,0.912,0.05
ORD019859,2024-07-30,CUST04861,Repeat,Wales,Organic,SKU093,Travel Toiletry Bag Premium,Beauty,Premium,1,83.83,5,80.14,80.14,48.5,31.64,0.39,0,4,July,7,1-5%,31.64,53.89,1.0,0.88,0.9,0.956,0.05
ORD019859,2024-07-30,CUST04861,Repeat,Wales,Organic,SKU110,Training Pads Mid,Pet Supplies,Mid,1,20.81,5,19.89,19.89,12.04,7.85,0.39,0,4,July,7,1-5%,7.85,12.29,1.0,0.88,0.98,0.956,0.05
ORD019859,2024-07-30,CUST04861,Repeat,Wales,Organic,SKU007,Bluetooth Speaker Budget,Electronics,Budget,1,11.05,10,10.08,10.08,8.89,1.19,0.12,0,5,July,7,6-10%,1.19,8.23,1.0,0.88,1.08,0.912,0.05
ORD019860,2024-07-25,CUST04861,Repeat,Wales,Google Ads,SKU030,Storage Basket Premium,Home & Kitchen,Premium,2,74.55,5,70.64,141.27,91.78,49.49,0.35,0,4,July,7,1-5%,49.49,45.89,1.0,1.05,1.0,0.9475,0.07
ORD019861,2024-02-28,CUST04862,New,Scotland,Facebook Ads,SKU075,Face Serum Premium,Beauty,Premium,2,89.3,15,64.36,128.71,101.12,27.59,0.21,0,5,February,2,11-15%,27.59,56.18,0.86,1.08,0.9,0.838,0.08
ORD019861,2024-02-28,CUST04862,New,Scotland,Facebook Ads,SKU082,Scalp Massager Budget,Beauty,Budget,1,8.45,10,6.48,6.48,5.09,1.4,0.22,0,5,February,2,6-10%,1.4,5.65,0.86,1.08,0.9,0.892,0.08
ORD019861,2024-02-28,CUST04862,New,Scotland,Facebook Ads,SKU036,Coffee Grinder Premium,Home & Kitchen,Premium,2,72.6,5,59.06,118.13,85.76,32.37,0.27,0,5,February,2,1-5%,32.37,42.88,0.86,1.08,1.0,0.946,0.08
ORD019861,2024-02-28,CUST04862,New,Scotland,Facebook Ads,SKU013,Webcam Budget,Electronics,Budget,3,8.06,5,6.56,19.67,18.18,1.5,0.08,1,4,February,2,1-5%,-0.75,5.61,0.86,1.08,1.08,0.946,0.08
ORD019862,2024-05-29,CUST04862,New,Scotland,Email,SKU063,Ankle Weights Premium,Fitness,Premium,3,43.56,0,43.56,130.68,79.97,50.71,0.39,0,5,May,5,No Discount,50.71,28.06,1.0,0.92,0.95,1.0,0.04
ORD019863,2024-04-19,CUST04863,New,Midlands,Affiliate,SKU011,Laptop Stand Mid,Electronics,Mid,1,23.97,15,19.49,19.49,17.18,2.31,0.12,0,5,April,4,11-15%,2.31,15.91,0.96,1.02,1.08,0.847,0.07
ORD019863,2024-04-19,CUST04863,New,Midlands,Affiliate,SKU032,Kitchen Scale Mid,Home & Kitchen,Mid,2,30.21,5,27.52,55.05,42.38,12.67,0.23,0,3,April,4,1-5%,12.67,21.19,0.96,1.02,1.0,0.949,0.07
ORD019863,2024-04-19,CUST04863,New,Midlands,Affiliate,SKU099,Dog Toy Premium,Pet Supplies,Premium,3,46.94,10,40.47,121.4,77.79,43.61,0.36,0,4,April,4,6-10%,43.61,26.46,0.96,1.02,0.98,0.898,0.07
ORD019864,2024-08-18,CUST04863,New,Midlands,Affiliate,SKU075,Face Serum Premium,Beauty,Premium,3,89.3,15,74.12,222.37,151.69,70.69,0.32,0,4,August,8,11-15%,70.69,56.18,0.98,1.02,0.9,0.847,0.07
ORD019864,2024-08-18,CUST04863,New,Midlands,Affiliate,SKU008,Bluetooth Speaker Mid,Electronics,Mid,2,38.01,0,37.25,74.5,53.98,20.52,0.28,0,3,August,8,No Discount,20.52,24.99,0.98,1.02,1.08,1.0,0.07
ORD019865,2024-07-17,CUST04864,New,North West,Facebook Ads,SKU033,Kitchen Scale Premium,Home & Kitchen,Premium,1,56.95,10,50.8,50.8,24.25,26.55,0.52,0,5,July,7,6-10%,26.55,24.25,1.0,1.08,1.0,0.892,0.08
ORD019865,2024-07-17,CUST04864,New,North West,Facebook Ads,SKU119,Litter Mat Mid,Pet Supplies,Mid,1,32.99,0,32.99,32.99,20.23,12.76,0.39,0,3,July,7,No Discount,12.76,20.64,1.0,1.08,0.98,1.0,0.08
ORD019866,2024-09-28,CUST04865,New,Wales,Google Ads,SKU018,Phone Tripod Premium,Electronics,Premium,2,85.38,0,90.5,181.01,85.04,95.97,0.53,0,5,September,9,No Discount,95.97,39.37,1.06,1.05,1.08,1.0,0.07
ORD019866,2024-09-28,CUST04865,New,Wales,Google Ads,SKU118,Litter Mat Budget,Pet Supplies,Budget,3,11.37,15,10.15,30.46,21.79,8.68,0.28,0,3,September,9,11-15%,8.68,7.41,1.06,1.05,0.98,0.8425,0.07
ORD019866,2024-09-28,CUST04865,New,Wales,Google Ads,SKU065,Gym Gloves Mid,Fitness,Mid,3,35.68,0,37.82,113.46,57.94,55.52,0.49,0,5,September,9,No Discount,55.52,20.33,1.06,1.05,0.95,1.0,0.07
ORD019867,2024-04-17,CUST04865,New,Wales,Email,SKU009,Bluetooth Speaker Premium,Electronics,Premium,1,88.48,15,73.22,73.22,40.74,32.48,0.44,0,5,April,4,11-15%,32.48,37.72,0.96,0.92,1.08,0.862,0.04
ORD019867,2024-04-17,CUST04865,New,Wales,Email,SKU046,Spice Rack Budget,Home & Kitchen,Budget,3,16.09,5,14.74,44.21,32.1,12.11,0.27,0,5,April,4,1-5%,12.11,10.7,0.96,0.92,1.0,0.954,0.04
ORD019868,2024-06-22,CUST04866,New,London,Organic,SKU059,Massage Ball Mid,Fitness,Mid,3,31.77,5,31.28,93.85,53.27,40.58,0.43,0,5,June,6,1-5%,40.58,18.69,1.03,0.88,0.95,0.956,0.05
ORD019868,2024-06-22,CUST04866,New,London,Organic,SKU068,Protein Shaker Mid,Fitness,Mid,1,36.18,10,33.99,33.99,22.07,11.92,0.35,0,3,June,6,6-10%,11.92,23.23,1.03,0.88,0.95,0.912,0.05
ORD019869,2024-02-09,CUST04866,New,London,Google Ads,SKU110,Training Pads Mid,Pet Supplies,Mid,1,20.81,0,17.9,17.9,12.04,5.85,0.33,0,5,February,2,No Discount,5.85,12.29,0.86,1.05,0.98,1.0,0.07
ORD019869,2024-02-09,CUST04866,New,London,Google Ads,SKU085,Hair Towel Budget,Beauty,Budget,2,14.85,5,12.1,24.2,18.18,6.02,0.25,0,5,February,2,1-5%,6.02,10.1,0.86,1.05,0.9,0.9475,0.07
ORD019869,2024-02-09,CUST04866,New,London,Google Ads,SKU001,Wireless Charger Budget,Electronics,Budget,3,11.75,5,9.57,28.72,27.35,1.38,0.05,0,5,February,2,1-5%,1.38,8.44,0.86,1.05,1.08,0.9475,0.07
ORD019870,2024-04-25,CUST04867,Repeat,London,Organic,SKU102,Cat Brush Premium,Pet Supplies,Premium,1,65.17,0,62.56,62.56,28.75,33.81,0.54,0,5,April,4,No Discount,33.81,29.34,0.96,0.88,0.98,1.0,0.05
ORD019870,2024-04-25,CUST04867,Repeat,London,Organic,SKU095,Facial Roller Mid,Beauty,Mid,2,30.98,10,27.12,54.25,30.06,24.19,0.45,0,5,April,4,6-10%,24.19,16.7,0.96,0.88,0.9,0.912,0.05
ORD019871,2024-12-26,CUST04867,Repeat,London,Email,SKU048,Spice Rack Premium,Home & Kitchen,Premium,2,68.91,10,76.34,152.67,70.9,81.77,0.54,0,5,December,12,6-10%,81.77,35.45,1.22,0.92,1.0,0.908,0.04
ORD019871,2024-12-26,CUST04867,Repeat,London,Email,SKU033,Kitchen Scale Premium,Home & Kitchen,Premium,1,56.95,5,66.28,66.28,24.25,42.03,0.63,0,5,December,12,1-5%,42.03,24.25,1.22,0.92,1.0,0.954,0.04
ORD019871,2024-12-26,CUST04867,Repeat,London,Email,SKU035,Coffee Grinder Mid,Home & Kitchen,Mid,1,18.2,0,22.2,22.2,13.09,9.11,0.41,0,5,December,12,No Discount,9.11,13.09,1.22,0.92,1.0,1.0,0.04
ORD019872,2024-02-21,CUST04867,Repeat,London,Organic,SKU039,Food Container Set Premium,Home & Kitchen,Premium,3,79.74,0,68.58,205.73,126.03,79.7,0.39,0,5,February,2,No Discount,79.7,42.01,0.86,0.88,1.0,1.0,0.05
ORD019873,2024-07-05,CUST04867,Repeat,London,Google Ads,SKU015,Webcam Premium,Electronics,Premium,2,76.48,0,76.48,152.96,87.87,65.09,0.43,0,5,July,7,No Discount,65.09,40.68,1.0,1.05,1.08,1.0,0.07
ORD019873,2024-07-05,CUST04867,Repeat,London,Google Ads,SKU027,Air Fryer Liners Premium,Home & Kitchen,Premium,2,51.88,5,49.16,98.31,51.04,47.27,0.48,0,5,July,7,1-5%,47.27,25.52,1.0,1.05,1.0,0.9475,0.07
ORD019874,2024-02-26,CUST04867,Repeat,London,Google Ads,SKU050,Yoga Mat Mid,Fitness,Mid,1,29.49,15,21.37,21.37,16.68,4.68,0.22,0,3,February,2,11-15%,4.68,17.56,0.86,1.05,0.95,0.8425,0.07
ORD019874,2024-02-26,CUST04867,Repeat,London,Google Ads,SKU051,Yoga Mat Premium,Fitness,Premium,1,67.03,5,54.62,54.62,25.86,28.76,0.53,0,5,February,2,1-5%,28.76,27.22,0.86,1.05,0.95,0.9475,0.07
ORD019874,2024-02-26,CUST04867,Repeat,London,Google Ads,SKU038,Food Container Set Mid,Home & Kitchen,Mid,1,26.09,0,22.44,22.44,13.71,8.73,0.39,0,3,February,2,No Discount,8.73,13.71,0.86,1.05,1.0,1.0,0.07
ORD019874,2024-02-26,CUST04867,Repeat,London,Google Ads,SKU094,Facial Roller Budget,Beauty,Budget,2,15.55,5,12.67,25.34,21.94,3.4,0.13,0,3,February,2,1-5%,3.4,12.19,0.86,1.05,0.9,0.9475,0.07
ORD019875,2024-05-25,CUST04867,Repeat,London,Facebook Ads,SKU082,Scalp Massager Budget,Beauty,Budget,1,8.45,5,7.99,7.99,5.09,2.91,0.36,0,4,May,5,1-5%,2.91,5.65,1.0,1.08,0.9,0.946,0.08
ORD019875,2024-05-25,CUST04867,Repeat,London,Facebook Ads,SKU012,Laptop Stand Premium,Electronics,Premium,2,43.73,5,41.37,82.74,56.7,26.04,0.31,0,5,May,5,1-5%,26.04,26.25,1.0,1.08,1.08,0.946,0.08
ORD019876,2024-03-25,CUST04867,Repeat,London,Organic,SKU080,Makeup Organiser Mid,Beauty,Mid,3,39.85,5,35.05,105.15,56.59,48.55,0.46,0,4,March,3,1-5%,48.55,20.96,0.92,0.88,0.9,0.956,0.05
ORD019876,2024-03-25,CUST04867,Repeat,London,Organic,SKU114,Collapsible Bowl Premium,Pet Supplies,Premium,2,80.85,5,71.11,142.22,76.52,65.7,0.46,0,5,March,3,1-5%,65.7,39.04,0.92,0.88,0.98,0.956,0.05
ORD019876,2024-03-25,CUST04867,Repeat,London,Organic,SKU100,Cat Brush Budget,Pet Supplies,Budget,1,16.97,10,14.24,14.24,13.15,1.09,0.08,0,5,March,3,6-10%,1.09,13.42,0.92,0.88,0.98,0.912,0.05
ORD019877,2024-08-06,CUST04868,New,Wales,Google Ads,SKU071,Skipping Rope Mid,Fitness,Mid,2,35.37,0,34.66,69.33,47.61,21.71,0.31,0,4,August,8,No Discount,21.71,25.06,0.98,1.05,0.95,1.0,0.07
ORD019877,2024-08-06,CUST04868,New,Wales,Google Ads,SKU041,Dish Rack Mid,Home & Kitchen,Mid,3,38.99,0,38.21,114.63,83.85,30.78,0.27,0,5,August,8,No Discount,30.78,27.95,0.98,1.05,1.0,1.0,0.07
ORD019877,2024-08-06,CUST04868,New,Wales,Google Ads,SKU022,LED Desk Lamp Budget,Electronics,Budget,2,16.18,5,15.02,30.05,25.62,4.43,0.15,1,5,August,8,1-5%,-2.22,11.86,0.98,1.05,1.08,0.9475,0.07
ORD019877,2024-08-06,CUST04868,New,Wales,Google Ads,SKU059,Massage Ball Mid,Fitness,Mid,2,31.77,5,29.5,59.0,35.51,23.49,0.4,0,5,August,8,1-5%,23.49,18.69,0.98,1.05,0.95,0.9475,0.07
ORD019878,2024-01-21,CUST04868,New,Wales,Email,SKU112,Collapsible Bowl Budget,Pet Supplies,Budget,1,10.46,0,8.58,8.58,7.91,0.67,0.08,0,5,January,1,No Discount,0.67,8.07,0.82,0.92,0.98,1.0,0.04
ORD019878,2024-01-21,CUST04868,New,Wales,Email,SKU011,Laptop Stand Mid,Electronics,Mid,3,23.97,5,18.75,56.25,51.55,4.71,0.08,0,4,January,1,1-5%,4.71,15.91,0.82,0.92,1.08,0.954,0.04
ORD019878,2024-01-21,CUST04868,New,Wales,Email,SKU077,LED Mirror Mid,Beauty,Mid,3,28.31,5,22.15,66.44,53.24,13.2,0.2,0,4,January,1,1-5%,13.2,19.72,0.82,0.92,0.9,0.954,0.04
ORD019878,2024-01-21,CUST04868,New,Wales,Email,SKU074,Face Serum Mid,Beauty,Mid,1,19.79,15,13.99,13.99,11.49,2.5,0.18,0,5,January,1,11-15%,2.5,12.77,0.82,0.92,0.9,0.862,0.04
ORD019879,2024-10-25,CUST04869,New,South West,Organic,SKU053,Foam Roller Mid,Fitness,Mid,2,39.18,0,43.88,87.76,47.5,40.26,0.46,0,5,October,10,No Discount,40.26,25.0,1.12,0.88,0.95,1.0,0.05
ORD019880,2024-09-09,CUST04869,New,South West,Facebook Ads,SKU081,Makeup Organiser Premium,Beauty,Premium,2,62.73,0,66.49,132.99,47.95,85.04,0.64,0,4,September,9,No Discount,85.04,26.64,1.06,1.08,0.9,1.0,0.08
ORD019880,2024-09-09,CUST04869,New,South West,Facebook Ads,SKU014,Webcam Mid,Electronics,Mid,1,20.55,0,21.78,21.78,14.52,7.27,0.33,0,3,September,9,No Discount,7.27,13.44,1.06,1.08,1.08,1.0,0.08
ORD019880,2024-09-09,CUST04869,New,South West,Facebook Ads,SKU039,Food Container Set Premium,Home & Kitchen,Premium,2,79.74,0,84.52,169.05,84.02,85.03,0.5,0,4,September,9,No Discount,85.03,42.01,1.06,1.08,1.0,1.0,0.08
ORD019880,2024-09-09,CUST04869,New,South West,Facebook Ads,SKU080,Makeup Organiser Mid,Beauty,Mid,3,39.85,0,42.24,126.72,56.59,70.13,0.55,0,4,September,9,No Discount,70.13,20.96,1.06,1.08,0.9,1.0,0.08
ORD019881,2024-02-26,CUST04870,Repeat,Midlands,Email,SKU108,Treat Pouch Premium,Pet Supplies,Premium,2,45.99,0,39.55,79.1,43.28,35.83,0.45,0,3,February,2,No Discount,35.83,22.08,0.86,0.92,0.98,1.0,0.04
ORD019881,2024-02-26,CUST04870,Repeat,Midlands,Email,SKU073,Face Serum Budget,Beauty,Budget,3,14.18,10,11.07,33.22,26.84,6.38,0.19,0,3,February,2,6-10%,6.38,9.94,0.86,0.92,0.9,0.908,0.04
ORD019881,2024-02-26,CUST04870,Repeat,Midlands,Email,SKU034,Coffee Grinder Budget,Home & Kitchen,Budget,3,16.87,0,14.51,43.52,40.77,2.75,0.06,0,5,February,2,No Discount,2.75,13.59,0.86,0.92,1.0,1.0,0.04
ORD019881,2024-02-26,CUST04870,Repeat,Midlands,Email,SKU030,Storage Basket Premium,Home & Kitchen,Premium,3,74.55,10,58.21,174.64,137.67,36.97,0.21,0,5,February,2,6-10%,36.97,45.89,0.86,0.92,1.0,0.908,0.04
ORD019882,2024-01-06,CUST04870,Repeat,Midlands,Google Ads,SKU053,Foam Roller Mid,Fitness,Mid,3,39.18,15,27.07,81.2,71.25,9.95,0.12,0,5,January,1,11-15%,9.95,25.0,0.82,1.05,0.95,0.8425,0.07
ORD019883,2024-09-27,CUST04870,Repeat,Midlands,Organic,SKU120,Litter Mat Premium,Pet Supplies,Premium,3,81.53,0,86.42,259.27,112.01,147.25,0.57,0,4,September,9,No Discount,147.25,38.1,1.06,0.88,0.98,1.0,0.05
ORD019884,2024-05-20,CUST04870,Repeat,Midlands,Email,SKU095,Facial Roller Mid,Beauty,Mid,1,30.98,0,30.98,30.98,15.03,15.95,0.51,0,4,May,5,No Discount,15.95,16.7,1.0,0.92,0.9,1.0,0.04
ORD019884,2024-05-20,CUST04870,Repeat,Midlands,Email,SKU052,Foam Roller Budget,Fitness,Budget,1,13.16,0,13.16,13.16,9.68,3.48,0.26,0,5,May,5,No Discount,3.48,10.19,1.0,0.92,0.95,1.0,0.04
ORD019885,2024-05-26,CUST04870,Repeat,Midlands,Facebook Ads,SKU102,Cat Brush Premium,Pet Supplies,Premium,1,65.17,10,58.13,58.13,28.75,29.38,0.51,0,4,May,5,6-10%,29.38,29.34,1.0,1.08,0.98,0.892,0.08
ORD019885,2024-05-26,CUST04870,Repeat,Midlands,Facebook Ads,SKU035,Coffee Grinder Mid,Home & Kitchen,Mid,3,18.2,5,17.22,51.65,39.27,12.38,0.24,1,4,May,5,1-5%,-6.19,13.09,1.0,1.08,1.0,0.946,0.08
ORD019885,2024-05-26,CUST04870,Repeat,Midlands,Facebook Ads,SKU100,Cat Brush Budget,Pet Supplies,Budget,1,16.97,5,16.05,16.05,13.15,2.9,0.18,0,3,May,5,1-5%,2.9,13.42,1.0,1.08,0.98,0.946,0.08
ORD019886,2024-08-30,CUST04870,Repeat,Midlands,Organic,SKU079,Makeup Organiser Budget,Beauty,Budget,1,10.24,5,9.59,9.59,6.04,3.55,0.37,0,4,August,8,1-5%,3.55,6.71,0.98,0.88,0.9,0.956,0.05
ORD019886,2024-08-30,CUST04870,Repeat,Midlands,Organic,SKU108,Treat Pouch Premium,Pet Supplies,Premium,1,45.99,10,41.1,41.1,21.64,19.47,0.47,0,5,August,8,6-10%,19.47,22.08,0.98,0.88,0.98,0.912,0.05
ORD019886,2024-08-30,CUST04870,Repeat,Midlands,Organic,SKU041,Dish Rack Mid,Home & Kitchen,Mid,1,38.99,5,36.53,36.53,27.95,8.58,0.23,0,4,August,8,1-5%,8.58,27.95,0.98,0.88,1.0,0.956,0.05
ORD019887,2024-04-03,CUST04870,Repeat,Midlands,Google Ads,SKU005,USB Hub Mid,Electronics,Mid,2,35.27,5,32.08,64.16,45.84,18.33,0.29,0,3,April,4,1-5%,18.33,21.22,0.96,1.05,1.08,0.9475,0.07
ORD019887,2024-04-03,CUST04870,Repeat,Midlands,Google Ads,SKU047,Spice Rack Mid,Home & Kitchen,Mid,2,32.3,10,27.75,55.5,35.02,20.48,0.37,0,4,April,4,6-10%,20.48,17.51,0.96,1.05,1.0,0.895,0.07
ORD019888,2024-10-10,CUST04871,Repeat,Midlands,Google Ads,SKU001,Wireless Charger Budget,Electronics,Budget,2,11.75,15,11.09,22.17,18.23,3.94,0.18,0,5,October,10,11-15%,3.94,8.44,1.12,1.05,1.08,0.8425,0.07
ORD019888,2024-10-10,CUST04871,Repeat,Midlands,Google Ads,SKU051,Yoga Mat Premium,Fitness,Premium,2,67.03,15,63.25,126.5,51.72,74.78,0.59,0,4,October,10,11-15%,74.78,27.22,1.12,1.05,0.95,0.8425,0.07
ORD019888,2024-10-10,CUST04871,Repeat,Midlands,Google Ads,SKU039,Food Container Set Premium,Home & Kitchen,Premium,2,79.74,10,79.93,159.86,84.02,75.84,0.47,0,4,October,10,6-10%,75.84,42.01,1.12,1.05,1.0,0.895,0.07
ORD019888,2024-10-10,CUST04871,Repeat,Midlands,Google Ads,SKU043,Reusable Water Bottle Budget,Home & Kitchen,Budget,1,16.51,0,18.49,18.49,11.98,6.51,0.35,0,3,October,10,No Discount,6.51,11.98,1.12,1.05,1.0,1.0,0.07
ORD019889,2024-05-02,CUST04871,Repeat,Midlands,Affiliate,SKU034,Coffee Grinder Budget,Home & Kitchen,Budget,2,16.87,0,16.87,33.74,27.18,6.56,0.19,0,5,May,5,No Discount,6.56,13.59,1.0,1.02,1.0,1.0,0.07
ORD019889,2024-05-02,CUST04871,Repeat,Midlands,Affiliate,SKU111,Training Pads Premium,Pet Supplies,Premium,3,70.29,5,66.71,200.12,126.42,73.7,0.37,0,4,May,5,1-5%,73.7,43.0,1.0,1.02,0.98,0.949,0.07
ORD019890,2024-08-21,CUST04871,Repeat,Midlands,Email,SKU102,Cat Brush Premium,Pet Supplies,Premium,1,65.17,0,63.87,63.87,28.75,35.11,0.55,0,4,August,8,No Discount,35.11,29.34,0.98,0.92,0.98,1.0,0.04
ORD019890,2024-08-21,CUST04871,Repeat,Midlands,Email,SKU109,Training Pads Budget,Pet Supplies,Budget,1,15.89,10,14.14,14.14,11.35,2.79,0.2,0,5,August,8,6-10%,2.79,11.58,0.98,0.92,0.98,0.908,0.04
ORD019890,2024-08-21,CUST04871,Repeat,Midlands,Email,SKU054,Foam Roller Premium,Fitness,Premium,3,67.46,15,56.99,170.96,111.52,59.44,0.35,0,5,August,8,11-15%,59.44,39.13,0.98,0.92,0.95,0.862,0.04
